subscription_id,customer_id,plan_id,start_date,end_date,status,billing_cycle,cancellation_reason
2493,2401,1,2024-03-26,,active,monthly,
2494,2402,2,2024-05-25,,active,monthly,
2495,2403,2,2024-01-22,2024-03-22,canceled,monthly,other
2496,2404,2,2023-11-23,,active,monthly,
2497,2405,2,2023-01-13,,active,monthly,
2498,2406,1,2023-04-19,2023-11-19,canceled,monthly,other
2499,2406,2,2023-11-21,,active,monthly,
2500,2407,4,2023-04-22,,active,yearly,
2501,2408,2,2023-07-12,2023-09-12,canceled,monthly,competitor
2502,2409,1,2024-05-29,2024-06-30,canceled,monthly,features
2503,2410,3,2024-05-11,,active,monthly,
2504,2411,1,2023-01-08,,active,monthly,
2505,2412,3,2023-02-10,,active,monthly,
2506,2413,3,2023-09-02,2023-11-02,canceled,monthly,other
2507,2413,4,2023-11-27,,active,yearly,
2508,2414,3,2023-02-22,2023-04-22,canceled,monthly,price
2509,2415,3,2023-03-09,,active,monthly,
2510,2416,1,2024-04-19,,active,monthly,
2511,2417,1,2024-01-23,,active,monthly,
2512,2418,3,2023-03-29,,active,monthly,
2513,2419,4,2023-02-09,,active,yearly,
2514,2420,2,2023-12-18,,active,monthly,
2515,2421,1,2024-03-24,2024-06-30,canceled,monthly,price
2516,2422,3,2023-09-12,,active,monthly,
2517,2423,2,2023-11-08,,active,monthly,
2518,2424,1,2023-10-09,,active,monthly,
2519,2425,2,2023-01-22,,active,monthly,
2520,2426,1,2023-06-16,2024-01-16,canceled,monthly,competitor
2521,2427,1,2024-06-19,,active,monthly,
2522,2428,2,2023-09-03,2023-11-03,canceled,monthly,price
2523,2428,3,2023-11-20,,active,monthly,
2524,2429,1,2024-04-12,,active,monthly,
2525,2430,2,2024-04-15,2024-06-30,canceled,monthly,price
2526,2431,1,2024-02-28,,active,monthly,
2527,2432,3,2023-10-05,2024-02-05,canceled,monthly,other
2528,2433,3,2023-08-01,2023-09-01,canceled,monthly,competitor
2529,2434,2,2023-10-19,2023-11-19,canceled,monthly,features
2530,2435,4,2023-06-28,,active,yearly,
2531,2436,4,2023-07-14,2023-12-14,canceled,yearly,competitor
2532,2437,1,2023-05-10,,active,monthly,
2533,2438,1,2023-11-19,,active,monthly,
2534,2439,4,2023-04-03,,active,yearly,
2535,2440,4,2024-03-27,2024-05-27,canceled,yearly,price
2536,2441,2,2023-05-09,2023-11-09,canceled,monthly,price
2537,2441,1,2023-11-16,2024-01-16,canceled,monthly,price
2538,2442,2,2023-12-13,,active,monthly,
2539,2443,2,2023-02-03,,active,monthly,
2540,2444,4,2024-06-21,,active,yearly,
2541,2445,3,2023-03-22,,active,monthly,
2542,2446,1,2024-05-03,,active,monthly,
2543,2447,4,2024-01-29,,active,yearly,
2544,2448,1,2023-03-05,2023-05-05,canceled,monthly,other
2545,2449,2,2024-01-04,,active,monthly,
2546,2450,2,2024-06-12,,active,monthly,
2547,2451,1,2023-07-08,,active,monthly,
2548,2452,4,2023-03-29,,active,yearly,
2549,2453,2,2023-06-16,,active,monthly,
2550,2454,2,2023-05-27,,active,monthly,
2551,2455,3,2023-05-06,2023-07-06,canceled,monthly,competitor
2552,2456,1,2023-07-29,,active,monthly,
2553,2457,4,2023-02-05,,active,yearly,
2554,2458,2,2023-09-02,,active,monthly,
2555,2459,4,2023-10-20,2023-12-20,canceled,yearly,competitor
2556,2460,3,2023-11-20,,active,monthly,
2557,2461,2,2024-04-10,,active,monthly,
2558,2462,4,2023-05-06,,active,yearly,
2559,2463,2,2023-05-13,2023-11-13,canceled,monthly,competitor
2560,2463,4,2023-12-02,2024-06-30,canceled,yearly,features
2561,2464,3,2023-08-05,,active,monthly,
2562,2465,2,2024-05-22,2024-06-30,canceled,monthly,price
2563,2466,4,2024-06-02,2024-06-30,canceled,yearly,competitor
2564,2467,3,2024-02-21,,active,monthly,
2565,2468,1,2023-12-11,,active,monthly,
2566,2469,2,2024-01-26,,active,monthly,
2567,2470,1,2023-05-14,,active,monthly,
2568,2471,4,2023-12-17,,active,yearly,
2569,2472,4,2023-07-22,,active,yearly,
2570,2473,2,2023-01-22,,active,monthly,
2571,2474,2,2024-01-22,,active,monthly,
2572,2475,3,2024-05-01,2024-06-30,canceled,monthly,other
2573,2476,4,2023-12-07,2024-06-30,canceled,yearly,other
2574,2477,1,2024-02-15,2024-05-15,canceled,monthly,other
2575,2478,2,2023-12-06,,active,monthly,
2576,2479,2,2023-07-28,,active,monthly,
2577,2480,1,2023-09-28,,active,monthly,
2578,2481,4,2023-03-31,,active,yearly,
2579,2482,1,2024-02-17,2024-03-17,canceled,monthly,price
2580,2483,4,2023-04-27,2023-12-27,canceled,yearly,price
2581,2484,2,2023-08-15,,active,monthly,
2582,2485,1,2024-06-07,,active,monthly,
2583,2486,1,2024-05-20,2024-06-30,canceled,monthly,competitor
2584,2487,1,2024-03-21,,active,monthly,
2585,2488,3,2024-01-14,2024-06-30,canceled,monthly,competitor
2586,2489,1,2024-05-13,,active,monthly,
2587,2490,4,2024-04-03,2024-05-03,canceled,yearly,competitor
2588,2491,1,2024-01-01,,active,monthly,
2589,2492,2,2024-02-09,,active,monthly,
2590,2493,3,2023-03-10,,active,monthly,
2591,2494,3,2024-03-30,,active,monthly,
2592,2495,2,2024-05-19,2024-06-30,canceled,monthly,features
2593,2496,1,2023-02-25,,active,monthly,
2594,2497,2,2023-12-28,,active,monthly,
2595,2498,4,2024-01-17,,active,yearly,
2596,2499,2,2023-07-06,,active,monthly,
2597,2500,4,2023-01-08,2023-07-08,canceled,yearly,competitor
2598,2500,2,2023-07-31,,active,monthly,
2599,2501,1,2024-04-21,,active,monthly,
2600,2502,1,2023-02-02,,active,monthly,
2601,2503,1,2023-05-02,,active,monthly,
2602,2504,4,2023-05-07,,active,yearly,
2603,2505,3,2023-02-15,,active,monthly,
2604,2506,4,2024-03-10,,active,yearly,
2605,2507,1,2023-06-15,,active,monthly,
2606,2508,1,2023-10-02,2023-11-02,canceled,monthly,other
2607,2509,1,2023-11-19,,active,monthly,
2608,2510,4,2024-02-02,,active,yearly,
2609,2511,2,2024-02-02,2024-06-30,canceled,monthly,features
2610,2512,1,2023-10-15,,active,monthly,
2611,2513,2,2023-07-05,2024-03-05,canceled,monthly,features
2612,2514,1,2023-08-02,,active,monthly,
2613,2515,2,2023-11-30,,active,monthly,
2614,2516,4,2023-10-05,,active,yearly,
2615,2517,4,2023-11-25,,active,yearly,
2616,2518,3,2023-07-19,,active,monthly,
2617,2519,1,2023-01-12,2023-06-12,canceled,monthly,other
2618,2519,4,2023-07-07,,active,yearly,
2619,2520,1,2023-02-12,2023-05-12,canceled,monthly,competitor
2620,2521,1,2023-10-28,2024-06-28,canceled,monthly,other
2621,2522,2,2024-02-09,2024-03-09,canceled,monthly,price
2622,2523,4,2024-01-23,,active,yearly,
2623,2524,4,2023-10-07,2024-06-30,canceled,yearly,competitor
2624,2525,1,2023-11-30,2024-04-30,canceled,monthly,competitor
2625,2526,4,2023-06-19,2024-03-19,canceled,yearly,other
2626,2527,2,2023-10-28,,active,monthly,
2627,2528,1,2023-03-05,,active,monthly,
2628,2529,1,2023-03-04,,active,monthly,
2629,2530,4,2023-09-02,,active,yearly,
2630,2531,4,2023-09-23,2024-06-30,canceled,yearly,features
2631,2532,2,2023-04-26,,active,monthly,
2632,2533,2,2023-10-16,,active,monthly,
2633,2534,2,2024-06-24,2024-06-30,canceled,monthly,price
2634,2535,1,2024-04-22,2024-06-30,canceled,monthly,other
2635,2536,2,2023-02-08,,active,monthly,
2636,2537,4,2023-05-16,2023-06-16,canceled,yearly,price
2637,2538,4,2023-08-25,2024-03-25,canceled,yearly,features
2638,2538,1,2024-04-04,,active,monthly,
2639,2539,3,2023-08-31,2023-12-31,canceled,monthly,competitor
2640,2540,1,2024-03-29,2024-04-29,canceled,monthly,features
2641,2541,1,2024-03-23,,active,monthly,
2642,2542,3,2023-08-20,2023-09-20,canceled,monthly,features
2643,2543,2,2023-08-12,,active,monthly,
2644,2544,2,2023-10-25,,active,monthly,
2645,2545,2,2024-01-11,,active,monthly,
2646,2546,1,2023-07-07,2023-09-07,canceled,monthly,price
2647,2547,3,2023-04-07,,active,monthly,
2648,2548,2,2023-08-24,,active,monthly,
2649,2549,2,2024-02-06,2024-06-30,canceled,monthly,features
2650,2550,1,2024-01-09,,active,monthly,
2651,2551,4,2023-01-02,2023-11-02,canceled,yearly,competitor
2652,2552,2,2024-03-08,,active,monthly,
2653,2553,1,2023-01-19,,active,monthly,
2654,2554,3,2023-06-03,,active,monthly,
2655,2555,3,2023-07-17,2023-11-17,canceled,monthly,price
2656,2556,1,2024-02-27,,active,monthly,
2657,2557,1,2023-05-19,,active,monthly,
2658,2558,2,2023-04-22,2023-07-22,canceled,monthly,price
2659,2559,3,2023-02-14,2023-10-14,canceled,monthly,features
2660,2560,1,2023-02-02,,active,monthly,
2661,2561,2,2023-10-22,,active,monthly,
2662,2562,1,2023-01-25,2023-08-25,canceled,monthly,price
2663,2563,1,2023-05-20,,active,monthly,
2664,2564,2,2023-02-02,2023-04-02,canceled,monthly,features
2665,2564,4,2023-04-07,,active,yearly,
2666,2565,1,2023-08-19,,active,monthly,
2667,2566,2,2023-06-10,,active,monthly,
2668,2567,2,2023-12-10,2024-02-10,canceled,monthly,competitor
2669,2568,1,2024-04-09,2024-06-30,canceled,monthly,price
2670,2569,4,2023-04-19,,active,yearly,
2671,2570,1,2023-09-01,2024-04-01,canceled,monthly,competitor
2672,2571,3,2023-07-13,,active,monthly,
2673,2572,1,2023-05-29,2024-03-29,canceled,monthly,price
2674,2572,1,2024-04-24,,active,monthly,
2675,2573,1,2023-12-10,2024-02-10,canceled,monthly,price
2676,2574,1,2023-10-08,,active,monthly,
2677,2575,1,2023-10-12,,active,monthly,
2678,2576,1,2023-11-01,,active,monthly,
2679,2577,4,2023-12-03,,active,yearly,
2680,2578,1,2023-08-22,2024-06-22,canceled,monthly,other
2681,2579,4,2023-04-20,,active,yearly,
2682,2580,2,2023-07-29,2023-12-29,canceled,monthly,competitor
2683,2581,2,2023-11-10,,active,monthly,
2684,2582,4,2023-10-27,2023-11-27,canceled,yearly,competitor
2685,2583,3,2024-06-20,,active,monthly,
2686,2584,4,2023-10-08,,active,yearly,
2687,2585,1,2023-08-29,,active,monthly,
2688,2586,2,2023-06-04,,active,monthly,
2689,2587,2,2023-01-09,2023-04-09,canceled,monthly,other
2690,2588,2,2023-12-26,,active,monthly,
2691,2589,1,2023-12-05,,active,monthly,
2692,2590,1,2024-03-12,,active,monthly,
2693,2591,1,2023-01-29,,active,monthly,
2694,2592,4,2024-04-29,,active,yearly,
2695,2593,2,2024-02-20,,active,monthly,
2696,2594,3,2023-03-17,2024-02-17,canceled,monthly,other
2697,2595,2,2023-08-29,,active,monthly,
2698,2596,2,2024-03-15,2024-04-15,canceled,monthly,price
2699,2597,1,2024-06-26,2024-06-30,canceled,monthly,competitor
2700,2598,2,2024-03-03,,active,monthly,
2701,2599,2,2023-06-17,,active,monthly,
2702,2600,1,2023-06-06,,active,monthly,
2703,2601,1,2024-04-21,,active,monthly,
2704,2602,4,2023-06-07,,active,yearly,
2705,2603,2,2024-04-17,,active,monthly,
2706,2604,3,2023-08-17,,active,monthly,
2707,2605,1,2023-03-12,,active,monthly,
2708,2606,1,2023-07-03,2023-09-03,canceled,monthly,competitor
2709,2607,1,2023-09-18,,active,monthly,
2710,2608,2,2023-01-29,2023-02-28,canceled,monthly,price
2711,2609,2,2024-04-03,2024-06-30,canceled,monthly,price
2712,2610,4,2023-11-28,2024-06-28,canceled,yearly,other
2713,2611,3,2023-02-27,,active,monthly,
2714,2612,3,2023-01-20,,active,monthly,
2715,2613,4,2023-08-08,,active,yearly,
2716,2614,1,2023-01-01,,active,monthly,
2717,2615,2,2023-07-20,2023-09-20,canceled,monthly,other
2718,2616,4,2024-06-19,2024-06-30,canceled,yearly,features
2719,2617,2,2023-08-03,2024-05-03,canceled,monthly,other
2720,2618,4,2024-04-19,2024-05-19,canceled,yearly,price
2721,2619,3,2023-07-30,,active,monthly,
2722,2620,2,2024-06-22,2024-06-30,canceled,monthly,other
2723,2621,2,2024-01-31,,active,monthly,
2724,2622,4,2024-02-03,2024-04-03,canceled,yearly,other
2725,2623,4,2023-06-06,,active,yearly,
2726,2624,4,2023-09-23,2023-12-23,canceled,yearly,price
2727,2625,4,2023-03-24,2023-08-24,canceled,yearly,price
2728,2626,3,2023-01-05,2023-08-05,canceled,monthly,competitor
2729,2627,1,2023-03-09,,active,monthly,
2730,2628,3,2024-06-04,2024-06-30,canceled,monthly,features
2731,2629,2,2023-09-18,,active,monthly,
2732,2630,1,2023-03-08,,active,monthly,
2733,2631,4,2023-02-28,,active,yearly,
2734,2632,2,2023-11-20,2024-02-20,canceled,monthly,other
2735,2633,4,2023-01-03,,active,yearly,
2736,2634,1,2023-11-11,2023-12-11,canceled,monthly,price
2737,2635,3,2023-04-16,,active,monthly,
2738,2636,4,2023-01-18,2023-05-18,canceled,yearly,competitor
2739,2636,2,2023-06-13,,active,monthly,
2740,2637,4,2024-03-25,,active,yearly,
2741,2638,3,2023-12-21,,active,monthly,
2742,2639,3,2023-10-24,,active,monthly,
2743,2640,1,2023-05-23,2024-03-23,canceled,monthly,other
2744,2641,4,2023-08-16,2024-05-16,canceled,yearly,other
2745,2642,3,2024-01-03,2024-06-30,canceled,monthly,competitor
2746,2643,1,2023-11-06,2023-12-06,canceled,monthly,price
2747,2643,3,2023-12-18,,active,monthly,
2748,2644,2,2023-02-25,,active,monthly,
2749,2645,4,2023-04-13,,active,yearly,
2750,2646,3,2024-02-07,,active,monthly,
2751,2647,1,2023-06-11,,active,monthly,
2752,2648,1,2023-09-08,,active,monthly,
2753,2649,2,2024-01-23,,active,monthly,
2754,2650,4,2023-10-02,,active,yearly,
2755,2651,3,2024-01-29,2024-02-29,canceled,monthly,price
2756,2652,4,2023-07-08,2023-08-08,canceled,yearly,competitor
2757,2653,1,2024-03-02,2024-06-30,canceled,monthly,other
2758,2654,1,2023-07-30,2024-05-30,canceled,monthly,price
2759,2654,1,2024-06-14,2024-06-30,canceled,monthly,features
2760,2655,4,2023-05-10,,active,yearly,
2761,2656,1,2023-06-02,,active,monthly,
2762,2657,1,2023-11-26,2023-12-26,canceled,monthly,price
2763,2658,3,2024-02-22,2024-06-30,canceled,monthly,price
2764,2659,1,2023-10-08,2024-04-08,canceled,monthly,competitor
2765,2659,4,2024-04-21,2024-06-30,canceled,yearly,other
2766,2660,2,2023-05-30,2024-02-29,canceled,monthly,competitor
2767,2661,4,2023-03-23,2023-12-23,canceled,yearly,price
2768,2661,2,2024-01-16,2024-02-16,canceled,monthly,competitor
2769,2662,4,2023-10-16,2024-06-16,canceled,yearly,features
2770,2663,2,2023-05-31,2023-07-31,canceled,monthly,other
2771,2664,1,2023-09-04,2024-05-04,canceled,monthly,other
2772,2665,1,2024-06-15,,active,monthly,
2773,2666,3,2023-01-27,,active,monthly,
2774,2667,1,2023-09-04,,active,monthly,
2775,2668,2,2024-01-04,2024-04-04,canceled,monthly,competitor
2776,2669,4,2024-03-20,,active,yearly,
2777,2670,2,2023-05-20,,active,monthly,
2778,2671,2,2024-04-04,,active,monthly,
2779,2672,1,2023-09-03,,active,monthly,
2780,2673,1,2024-06-02,2024-06-30,canceled,monthly,other
2781,2674,2,2023-05-26,,active,monthly,
2782,2675,2,2023-02-28,2023-04-28,canceled,monthly,features
2783,2675,2,2023-05-23,,active,monthly,
2784,2676,3,2023-01-13,2023-08-13,canceled,monthly,price
2785,2677,1,2023-06-30,,active,monthly,
2786,2678,2,2024-02-08,,active,monthly,
2787,2679,2,2023-02-06,,active,monthly,
2788,2680,3,2023-04-02,,active,monthly,
2789,2681,4,2024-01-29,,active,yearly,
2790,2682,4,2024-05-19,2024-06-30,canceled,yearly,other
2791,2683,3,2023-06-29,,active,monthly,
2792,2684,4,2024-03-28,,active,yearly,
2793,2685,2,2024-06-20,2024-06-30,canceled,monthly,other
2794,2686,3,2023-12-01,2024-03-01,canceled,monthly,features
2795,2687,2,2024-05-30,,active,monthly,
2796,2688,1,2023-11-28,,active,monthly,
2797,2689,2,2024-01-08,,active,monthly,
2798,2690,1,2023-09-05,,active,monthly,
2799,2691,1,2023-02-10,2023-08-10,canceled,monthly,other
2800,2692,1,2023-03-15,,active,monthly,
2801,2693,2,2023-11-10,,active,monthly,
2802,2694,1,2023-06-08,,active,monthly,
2803,2695,1,2023-06-11,,active,monthly,
2804,2696,3,2023-02-18,2023-04-18,canceled,monthly,price
2805,2697,1,2024-03-09,2024-04-09,canceled,monthly,other
2806,2698,4,2023-08-05,,active,yearly,
2807,2699,4,2023-09-06,2024-03-06,canceled,yearly,features
2808,2700,4,2023-09-12,,active,yearly,
2809,2701,4,2024-02-16,2024-06-30,canceled,yearly,price
2810,2702,2,2023-05-29,2023-12-29,canceled,monthly,features
2811,2703,1,2023-10-17,2024-03-17,canceled,monthly,price
2812,2704,2,2023-11-09,,active,monthly,
2813,2705,2,2023-08-16,,active,monthly,
2814,2706,3,2023-07-12,,active,monthly,
2815,2707,2,2023-03-15,,active,monthly,
2816,2708,1,2023-08-10,,active,monthly,
2817,2709,1,2024-04-30,2024-06-30,canceled,monthly,competitor
2818,2710,1,2024-06-27,,active,monthly,
2819,2711,4,2024-01-24,,active,yearly,
2820,2712,2,2024-05-25,2024-06-30,canceled,monthly,price
2821,2713,1,2023-12-28,2024-05-28,canceled,monthly,features
2822,2714,4,2023-08-09,,active,yearly,
2823,2715,1,2023-06-08,2023-07-08,canceled,monthly,price
2824,2716,4,2023-10-07,,active,yearly,
2825,2717,3,2024-04-15,2024-06-30,canceled,monthly,price
2826,2718,2,2024-06-19,,active,monthly,
2827,2719,4,2023-02-13,,active,yearly,
2828,2720,1,2023-12-21,,active,monthly,
2829,2721,2,2024-04-18,2024-06-30,canceled,monthly,other
2830,2721,1,2024-06-30,,active,monthly,
2831,2722,4,2023-10-27,2024-06-27,canceled,yearly,price
2832,2723,1,2023-01-21,,active,monthly,
2833,2724,1,2023-03-27,2023-05-27,canceled,monthly,competitor
2834,2725,2,2024-06-04,,active,monthly,
2835,2726,4,2023-10-23,,active,yearly,
2836,2727,2,2024-06-16,,active,monthly,
2837,2728,4,2024-02-10,,active,yearly,
2838,2729,1,2024-06-06,,active,monthly,
2839,2730,1,2023-07-31,,active,monthly,
2840,2731,1,2023-12-02,2024-03-02,canceled,monthly,features
2841,2732,3,2023-08-05,,active,monthly,
2842,2733,2,2024-06-27,,active,monthly,
2843,2734,3,2023-07-02,,active,monthly,
2844,2735,1,2023-04-28,,active,monthly,
2845,2736,1,2024-02-05,2024-03-05,canceled,monthly,features
2846,2737,4,2024-02-21,,active,yearly,
2847,2738,2,2023-07-26,,active,monthly,
2848,2739,2,2023-01-06,,active,monthly,
2849,2740,1,2023-03-24,2024-02-24,canceled,monthly,other
2850,2741,4,2023-06-03,2023-08-03,canceled,yearly,price
2851,2742,2,2024-03-31,,active,monthly,
2852,2743,3,2023-07-14,,active,monthly,
2853,2744,1,2024-06-20,2024-06-30,canceled,monthly,competitor
2854,2745,2,2023-12-20,,active,monthly,
2855,2746,2,2024-04-14,,active,monthly,
2856,2747,2,2023-09-05,2024-02-05,canceled,monthly,features
2857,2748,1,2023-11-07,,active,monthly,
2858,2749,1,2023-12-22,,active,monthly,
2859,2750,1,2023-02-27,2023-03-27,canceled,monthly,other
2860,2751,4,2024-04-13,,active,yearly,
2861,2752,1,2023-01-19,,active,monthly,
2862,2753,1,2024-02-19,,active,monthly,
2863,2754,1,2023-01-16,2023-10-16,canceled,monthly,competitor
2864,2755,4,2024-01-11,2024-06-30,canceled,yearly,competitor
2865,2756,2,2023-06-29,2023-09-29,canceled,monthly,competitor
2866,2757,4,2024-03-15,,active,yearly,
2867,2758,2,2023-06-05,,active,monthly,
2868,2759,1,2023-02-15,,active,monthly,
2869,2760,1,2024-01-29,2024-06-30,canceled,monthly,price
2870,2761,4,2024-01-12,2024-03-12,canceled,yearly,features
2871,2762,2,2023-07-02,2024-05-02,canceled,monthly,competitor
2872,2763,2,2024-02-10,,active,monthly,
2873,2764,4,2023-01-25,2023-04-25,canceled,yearly,other
2874,2764,2,2023-05-18,,active,monthly,
2875,2765,2,2024-01-15,,active,monthly,
2876,2766,4,2023-02-04,,active,yearly,
2877,2767,2,2024-02-11,2024-06-30,canceled,monthly,price
2878,2768,1,2023-07-03,,active,monthly,
2879,2769,2,2023-10-22,,active,monthly,
2880,2770,1,2024-06-09,2024-06-30,canceled,monthly,competitor
2881,2771,2,2023-02-05,,active,monthly,
2882,2772,4,2023-06-20,2023-10-20,canceled,yearly,price
2883,2773,2,2023-05-28,,active,monthly,
2884,2774,3,2023-08-03,,active,monthly,
2885,2775,2,2023-12-28,,active,monthly,
2886,2776,2,2023-04-18,2023-06-18,canceled,monthly,features
2887,2777,1,2023-09-20,,active,monthly,
2888,2778,4,2023-02-06,2023-11-06,canceled,yearly,price
2889,2778,4,2023-11-07,,active,yearly,
2890,2779,4,2023-01-23,,active,yearly,
2891,2780,1,2024-03-08,,active,monthly,
2892,2781,3,2024-04-20,,active,monthly,
2893,2782,4,2023-03-19,,active,yearly,
2894,2783,1,2023-03-13,,active,monthly,
2895,2784,1,2023-02-09,,active,monthly,
2896,2785,4,2024-03-25,2024-06-30,canceled,yearly,price
2897,2786,3,2023-02-14,2023-03-14,canceled,monthly,price
2898,2787,1,2023-10-30,,active,monthly,
2899,2788,1,2023-12-02,,active,monthly,
2900,2789,1,2023-04-29,,active,monthly,
2901,2790,1,2024-04-22,2024-06-22,canceled,monthly,other
2902,2791,3,2023-09-30,,active,monthly,
2903,2792,3,2024-02-14,,active,monthly,
2904,2793,2,2024-03-15,,active,monthly,
2905,2794,3,2023-05-28,,active,monthly,
2906,2795,2,2023-10-09,,active,monthly,
2907,2796,1,2023-08-16,2024-01-16,canceled,monthly,price
2908,2797,3,2023-05-07,,active,monthly,
2909,2798,4,2024-02-25,,active,yearly,
2910,2799,1,2023-09-10,2023-11-10,canceled,monthly,competitor
2911,2799,3,2023-11-10,,active,monthly,
2912,2800,1,2023-01-07,,active,monthly,
2913,2801,1,2023-08-22,,active,monthly,
2914,2802,4,2024-01-02,2024-06-30,canceled,yearly,features
2915,2803,3,2024-03-04,,active,monthly,
2916,2804,2,2023-04-04,2023-09-04,canceled,monthly,price
2917,2805,1,2023-11-15,,active,monthly,
2918,2806,1,2023-12-26,,active,monthly,
2919,2807,1,2024-01-31,2024-06-30,canceled,monthly,competitor
2920,2808,1,2023-03-07,,active,monthly,
2921,2809,1,2024-04-13,,active,monthly,
2922,2810,2,2023-05-22,,active,monthly,
2923,2811,1,2023-12-18,,active,monthly,
2924,2812,1,2024-03-25,2024-04-25,canceled,monthly,features
2925,2813,2,2024-06-12,2024-06-30,canceled,monthly,price
2926,2814,1,2023-11-16,,active,monthly,
2927,2815,4,2023-09-24,2023-11-24,canceled,yearly,competitor
2928,2816,2,2024-05-03,,active,monthly,
2929,2817,3,2024-02-02,2024-03-02,canceled,monthly,price
