customer_id,signup_date,country,acquisition_channel
2796,2023-11-25,MX,organic
2797,2023-02-05,MX,paid
2798,2023-12-09,CL,organic
2799,2024-06-19,CL,referral
2800,2023-04-05,UY,organic
2801,2024-03-02,AR,organic
2802,2024-05-05,CL,referral
2803,2024-05-27,AR,organic
2804,2024-06-06,AR,other
2805,2023-10-21,AR,other
2806,2024-06-17,CL,organic
2807,2024-02-14,UY,organic
2808,2023-03-21,AR,organic
2809,2023-09-28,AR,referral
2810,2024-01-26,CL,paid
2811,2023-05-10,MX,paid
2812,2023-12-18,UY,referral
2813,2023-12-31,AR,organic
2814,2023-03-22,AR,referral
2815,2023-11-11,AR,referral
2816,2024-02-21,AR,paid
2817,2023-10-10,AR,referral
2818,2023-01-06,AR,referral
2819,2023-01-05,AR,organic
2820,2023-07-17,AR,paid
2821,2024-05-16,UY,paid
2822,2023-04-29,AR,organic
2823,2023-12-15,AR,other
2824,2023-04-25,CL,organic
2825,2023-06-25,MX,paid
2826,2024-03-30,MX,paid
2827,2024-01-31,MX,organic
2828,2023-02-16,CL,other
2829,2023-08-30,CL,referral
2830,2023-01-15,MX,paid
2831,2023-10-01,CL,organic
2832,2023-12-29,AR,organic
2833,2023-02-28,AR,organic
2834,2023-06-05,CL,organic
2835,2023-08-11,AR,paid
2836,2024-05-12,CL,other
2837,2024-06-26,AR,paid
2838,2023-01-23,AR,referral
2839,2024-02-16,UY,paid
2840,2023-07-26,AR,paid
2841,2023-08-07,UY,referral
2842,2024-02-12,UY,paid
2843,2024-05-11,CL,referral
2844,2024-05-31,MX,organic
2845,2023-11-17,MX,organic
2846,2023-07-17,CL,referral
2847,2024-02-29,MX,paid
2848,2023-05-12,MX,referral
2849,2023-11-11,UY,other
2850,2023-07-18,MX,organic
2851,2023-12-26,UY,paid
2852,2023-05-06,AR,organic
2853,2023-04-06,AR,paid
2854,2024-05-11,AR,referral
2855,2023-02-20,AR,organic
2856,2023-10-13,MX,paid
2857,2023-04-24,AR,referral
2858,2023-01-20,UY,organic
2859,2023-01-18,AR,referral
2860,2023-03-28,AR,paid
2861,2024-04-10,AR,other
2862,2023-06-01,MX,organic
2863,2024-05-31,AR,organic
2864,2023-11-19,AR,paid
2865,2023-09-04,MX,organic
2866,2023-11-19,AR,other
2867,2023-10-18,AR,organic
2868,2024-02-15,MX,referral
2869,2023-06-01,AR,paid
2870,2023-07-14,AR,organic
2871,2024-04-26,AR,organic
2872,2024-05-29,AR,paid
2873,2024-04-25,MX,paid
2874,2023-08-24,AR,organic
2875,2024-02-25,CL,other
2876,2023-09-28,CL,organic
2877,2023-10-09,AR,paid
2878,2023-04-14,UY,paid
2879,2023-11-24,AR,organic
2880,2023-04-03,AR,other
2881,2023-07-01,AR,organic
2882,2024-04-02,AR,organic
2883,2023-04-15,MX,organic
2884,2023-02-05,AR,paid
2885,2023-02-03,CL,paid
2886,2024-05-25,MX,paid
2887,2023-10-14,AR,organic
2888,2023-08-18,MX,organic
2889,2024-03-11,UY,referral
2890,2024-03-23,AR,organic
2891,2023-07-01,AR,referral
2892,2024-01-13,AR,organic
2893,2024-02-21,AR,referral
2894,2023-12-25,AR,organic
2895,2023-03-16,AR,paid
2896,2024-04-15,MX,organic
2897,2023-10-29,MX,organic
2898,2023-06-01,MX,organic
2899,2023-08-28,AR,organic
2900,2023-01-19,AR,organic
2901,2023-03-04,AR,paid
2902,2024-02-18,AR,paid
2903,2023-01-01,UY,referral
2904,2023-08-22,AR,paid
2905,2023-10-21,AR,paid
2906,2023-01-27,AR,paid
2907,2024-06-14,CL,paid
2908,2023-04-27,MX,paid
2909,2023-06-14,AR,referral
2910,2023-06-14,AR,organic
2911,2023-04-30,AR,organic
2912,2023-01-01,MX,paid
2913,2024-01-31,UY,organic
2914,2024-06-10,MX,referral
2915,2023-04-26,MX,referral
2916,2023-12-29,AR,organic
2917,2024-02-06,AR,organic
2918,2024-03-30,CL,paid
2919,2023-08-26,AR,paid
2920,2023-06-13,UY,organic
2921,2023-06-27,AR,referral
2922,2024-01-23,AR,paid
2923,2024-03-14,MX,organic
2924,2023-03-31,AR,organic
2925,2023-07-25,AR,referral
2926,2024-05-01,AR,organic
2927,2024-03-09,MX,referral
2928,2024-06-21,AR,paid
2929,2024-02-12,AR,paid
2930,2023-08-08,MX,referral
2931,2023-11-24,AR,referral
2932,2023-12-28,UY,organic
2933,2023-02-08,AR,organic
2934,2023-11-01,MX,referral
2935,2024-01-21,AR,paid
2936,2023-03-24,MX,organic
2937,2024-02-25,MX,other
2938,2023-11-20,CL,organic
2939,2024-06-01,AR,organic
2940,2023-01-21,AR,organic
2941,2023-05-21,MX,paid
2942,2023-11-29,AR,paid
2943,2023-06-09,AR,organic
2944,2024-01-24,UY,organic
2945,2024-02-15,AR,organic
2946,2023-02-20,UY,paid
2947,2023-10-17,AR,organic
2948,2023-10-15,MX,other
2949,2023-07-24,MX,organic
2950,2024-05-20,AR,other
2951,2024-03-19,UY,organic
2952,2024-01-15,AR,referral
2953,2024-01-24,CL,organic
2954,2023-09-19,MX,organic
2955,2024-05-13,AR,referral
2956,2024-01-14,CL,referral
2957,2024-01-31,AR,paid
2958,2024-04-06,CL,referral
2959,2023-05-27,AR,paid
2960,2024-03-09,CL,referral
2961,2023-04-08,MX,organic
2962,2023-07-09,AR,paid
2963,2023-07-03,MX,paid
2964,2024-06-17,AR,organic
2965,2024-04-03,AR,referral
2966,2024-01-17,AR,organic
2967,2024-01-30,AR,organic
2968,2023-11-10,AR,paid
2969,2024-05-29,AR,paid
2970,2023-10-08,AR,organic
2971,2023-07-31,AR,organic
2972,2023-03-22,AR,other
2973,2024-02-28,MX,organic
2974,2024-02-03,MX,paid
2975,2023-08-02,AR,referral
2976,2023-01-13,CL,paid
2977,2024-03-25,MX,other
2978,2023-01-06,MX,referral
2979,2024-01-18,AR,paid
2980,2024-06-12,AR,paid
2981,2023-09-04,CL,paid
2982,2023-05-03,CL,paid
2983,2024-01-19,AR,referral
2984,2024-03-14,AR,organic
2985,2023-11-02,MX,organic
2986,2024-06-10,MX,organic
2987,2023-01-26,CL,organic
2988,2023-10-13,AR,organic
2989,2024-01-26,AR,referral
2990,2024-04-07,AR,paid
2991,2023-03-30,AR,paid
2992,2024-03-06,AR,paid
2993,2023-11-05,CL,referral
2994,2023-08-10,AR,paid
2995,2023-03-06,CL,referral
2996,2024-04-09,AR,organic
2997,2023-03-19,AR,other
2998,2023-06-18,AR,paid
2999,2023-06-05,AR,organic
3000,2024-04-12,CL,paid
3001,2024-01-03,AR,paid
3002,2024-03-04,AR,organic
3003,2023-05-12,AR,paid
3004,2023-12-11,AR,organic
3005,2023-11-15,MX,organic
3006,2024-03-22,AR,other
3007,2024-05-04,MX,paid
3008,2023-01-06,MX,referral
3009,2024-01-04,AR,paid
3010,2023-01-26,AR,organic
3011,2023-11-03,MX,paid
3012,2023-06-04,MX,paid
3013,2023-06-16,AR,other
3014,2023-07-14,AR,organic
3015,2023-12-09,AR,referral
3016,2023-07-03,AR,other
3017,2024-02-02,AR,paid
3018,2023-08-15,AR,other
3019,2023-02-03,AR,organic
3020,2024-02-27,AR,other
3021,2023-06-03,AR,referral
3022,2023-09-01,CL,organic
3023,2024-01-09,MX,other
3024,2023-07-02,UY,paid
3025,2023-01-28,AR,paid
3026,2023-07-27,MX,paid
3027,2024-05-27,AR,organic
3028,2023-12-19,MX,paid
3029,2024-01-03,AR,referral
3030,2023-12-14,AR,organic
3031,2023-04-10,UY,organic
3032,2023-08-23,MX,organic
3033,2024-02-11,UY,paid
3034,2023-02-19,AR,referral
3035,2023-05-29,AR,referral
3036,2023-05-28,AR,other
3037,2023-09-01,MX,paid
3038,2024-06-18,MX,organic
3039,2023-02-03,UY,other
3040,2023-10-19,AR,referral
3041,2023-03-30,MX,paid
3042,2024-06-12,AR,paid
3043,2023-02-25,AR,other
3044,2023-08-14,AR,referral
3045,2024-02-04,AR,organic
3046,2024-01-19,AR,referral
3047,2023-08-26,AR,organic
3048,2023-07-10,AR,organic
3049,2023-08-11,AR,paid
3050,2023-05-21,AR,organic
3051,2023-04-14,AR,organic
3052,2023-10-02,AR,organic
3053,2023-05-23,UY,paid
3054,2023-06-04,UY,referral
3055,2023-12-26,AR,other
3056,2024-06-11,UY,organic
3057,2023-11-30,MX,paid
3058,2023-02-07,AR,other
3059,2023-02-07,AR,organic
3060,2024-06-01,CL,referral
3061,2023-06-10,MX,referral
3062,2023-02-15,CL,organic
3063,2023-11-28,CL,referral
3064,2023-12-10,AR,referral
3065,2023-12-22,AR,organic
3066,2023-05-23,AR,organic
3067,2023-01-08,AR,organic
3068,2024-06-09,AR,organic
3069,2023-05-12,AR,paid
3070,2024-01-05,AR,paid
3071,2024-01-20,AR,organic
3072,2023-12-03,AR,other
3073,2023-06-20,AR,organic
3074,2023-05-25,AR,organic
3075,2023-11-27,AR,organic
3076,2024-04-09,MX,paid
3077,2024-05-29,UY,paid
3078,2023-02-22,AR,organic
3079,2023-03-18,AR,organic
3080,2024-05-27,CL,referral
3081,2024-02-04,AR,other
3082,2024-04-20,MX,organic
3083,2023-04-13,AR,organic
3084,2023-11-22,CL,paid
3085,2024-01-17,UY,referral
3086,2024-01-07,MX,organic
3087,2023-08-17,AR,other
3088,2023-01-08,CL,paid
3089,2023-11-20,MX,paid
3090,2023-05-14,MX,paid
3091,2023-09-12,AR,other
3092,2024-06-04,MX,referral
3093,2023-08-12,AR,organic
3094,2024-03-25,AR,organic
3095,2023-04-04,MX,paid
3096,2024-01-03,AR,organic
3097,2024-06-16,MX,referral
3098,2023-02-20,MX,referral
3099,2023-01-05,AR,referral
3100,2023-09-02,MX,other
3101,2023-02-15,UY,organic
3102,2024-02-09,AR,referral
3103,2024-05-09,MX,referral
3104,2023-09-02,AR,organic
3105,2023-05-17,AR,referral
3106,2023-09-02,AR,organic
3107,2024-01-28,AR,referral
3108,2023-01-05,AR,paid
3109,2023-11-23,UY,organic
3110,2023-12-05,MX,paid
3111,2023-12-17,AR,paid
3112,2023-05-07,AR,organic
3113,2024-01-24,AR,organic
3114,2023-02-14,AR,paid
3115,2023-04-11,AR,paid
3116,2024-04-16,AR,referral
3117,2024-02-05,AR,other
3118,2023-01-07,AR,paid
3119,2023-05-11,MX,referral
3120,2023-04-20,CL,paid
3121,2023-05-25,AR,referral
3122,2023-05-10,AR,organic
3123,2023-01-31,AR,organic
3124,2023-09-17,UY,paid
3125,2024-02-02,CL,organic
3126,2023-12-02,MX,referral
3127,2024-01-03,UY,referral
3128,2023-02-09,AR,organic
3129,2024-06-01,UY,paid
3130,2024-03-25,AR,referral
3131,2024-03-08,AR,referral
3132,2024-03-17,MX,organic
3133,2024-05-20,AR,organic
3134,2023-11-01,MX,paid
3135,2023-04-11,AR,paid
3136,2023-12-07,MX,organic
3137,2024-02-07,AR,organic
3138,2024-02-04,AR,referral
3139,2023-10-21,CL,paid
3140,2023-02-03,CL,other
3141,2023-07-25,UY,referral
3142,2024-05-13,MX,other
3143,2023-11-21,MX,organic
3144,2023-10-29,MX,referral
3145,2023-05-23,AR,organic
3146,2023-07-24,AR,paid
3147,2024-04-27,AR,paid
3148,2023-12-31,CL,organic
3149,2024-02-29,AR,referral
3150,2023-09-15,UY,referral
3151,2023-12-13,AR,organic
3152,2023-05-11,MX,paid
3153,2024-01-19,AR,organic
3154,2023-08-29,AR,paid
3155,2023-09-07,UY,referral
3156,2023-12-23,AR,organic
3157,2024-05-22,AR,other
3158,2023-02-01,AR,organic
3159,2024-03-18,AR,paid
3160,2023-06-07,AR,paid
3161,2023-09-08,MX,organic
3162,2023-01-11,AR,organic
3163,2023-06-12,MX,referral
3164,2023-10-11,AR,referral
3165,2023-01-28,CL,organic
3166,2023-10-06,MX,paid
3167,2024-05-17,AR,organic
3168,2023-02-21,AR,organic
3169,2024-02-17,AR,paid
3170,2023-08-18,MX,organic
3171,2023-12-26,MX,referral
3172,2023-05-18,CL,referral
3173,2023-03-20,AR,other
3174,2023-03-20,AR,paid
3175,2023-02-04,AR,other
3176,2023-04-02,AR,paid
3177,2023-12-30,AR,paid
3178,2024-04-19,AR,other
3179,2024-03-13,MX,paid
3180,2024-01-09,AR,organic
3181,2023-02-24,CL,referral
3182,2023-06-05,AR,other
3183,2023-06-18,CL,referral
3184,2023-05-12,UY,paid
3185,2023-10-18,CL,paid
3186,2023-10-28,MX,other
3187,2023-07-17,CL,organic
3188,2023-07-15,MX,paid
3189,2024-03-20,AR,organic
3190,2024-03-01,MX,paid
3191,2023-06-16,MX,paid
3192,2024-05-08,UY,organic
3193,2024-06-01,AR,organic
3194,2023-06-28,AR,paid
3195,2023-07-15,MX,organic
3196,2023-10-13,UY,organic
3197,2024-05-25,AR,referral
3198,2024-04-15,AR,organic
3199,2023-02-20,AR,paid
3200,2023-08-08,AR,other
3201,2023-11-05,AR,organic
3202,2023-10-12,AR,organic
3203,2023-04-07,CL,paid
3204,2024-04-05,AR,referral
3205,2024-01-05,AR,other
3206,2024-03-25,MX,other
3207,2024-04-05,UY,referral
3208,2024-02-09,UY,organic
3209,2023-09-05,AR,organic
3210,2023-12-04,UY,organic
3211,2023-03-20,AR,organic
3212,2024-01-04,MX,referral
3213,2023-03-30,MX,paid
3214,2024-01-14,AR,organic
3215,2023-04-29,AR,referral
3216,2023-02-27,AR,organic
3217,2023-03-23,CL,paid
3218,2023-01-01,AR,paid
3219,2024-01-26,MX,paid
3220,2024-02-02,AR,paid
3221,2023-10-18,AR,organic
3222,2023-03-21,UY,paid
3223,2023-02-11,MX,referral
3224,2023-01-10,UY,other
3225,2023-03-23,AR,paid
3226,2024-04-24,AR,paid
3227,2023-05-07,AR,referral
3228,2023-07-15,AR,other
3229,2023-02-21,AR,organic
3230,2023-04-25,MX,paid
3231,2023-10-20,AR,referral
3232,2023-12-02,AR,paid
3233,2023-05-09,AR,organic
3234,2023-01-29,MX,paid
3235,2023-08-07,MX,organic
3236,2023-05-02,AR,paid
3237,2023-04-23,AR,paid
3238,2024-06-06,AR,referral
3239,2023-12-06,CL,paid
3240,2023-11-07,UY,organic
3241,2023-08-22,MX,organic
3242,2023-08-30,AR,referral
3243,2023-10-30,AR,organic
3244,2024-01-15,MX,paid
3245,2024-01-18,UY,organic
3246,2023-03-26,UY,referral
3247,2023-10-10,CL,paid
3248,2023-08-19,AR,organic
3249,2024-04-12,UY,organic
3250,2023-12-14,MX,referral
3251,2023-10-26,CL,paid
3252,2023-02-26,AR,referral
3253,2023-12-01,AR,referral
3254,2023-02-27,AR,other
3255,2023-07-04,AR,organic
3256,2023-03-12,AR,other
3257,2024-01-13,CL,organic
3258,2023-04-15,AR,organic
3259,2023-08-07,AR,referral
3260,2024-04-27,AR,organic
3261,2023-04-14,AR,organic
3262,2023-10-14,UY,organic
3263,2023-08-24,AR,paid
3264,2023-01-09,AR,paid
3265,2024-03-02,CL,referral
3266,2023-02-03,CL,referral
3267,2023-09-27,AR,paid
3268,2023-11-09,MX,organic
3269,2023-12-12,MX,other
3270,2024-01-11,MX,organic
3271,2023-05-14,AR,organic
3272,2023-01-05,UY,organic
3273,2024-01-28,AR,paid
3274,2023-10-28,AR,organic
3275,2024-03-24,AR,organic
3276,2024-03-16,AR,organic
3277,2024-03-27,UY,organic
3278,2023-10-03,MX,paid
3279,2023-07-02,AR,referral
3280,2024-03-02,AR,referral
3281,2023-09-13,AR,organic
3282,2023-04-01,UY,organic
3283,2024-04-02,MX,other
3284,2024-04-19,MX,organic
3285,2023-09-22,MX,referral
3286,2023-02-07,MX,organic
3287,2023-08-05,MX,other
3288,2024-03-08,AR,organic
3289,2024-05-01,CL,paid
3290,2023-04-13,MX,referral
3291,2023-02-02,MX,paid
3292,2024-04-16,UY,organic
3293,2023-08-06,CL,paid
3294,2023-10-31,CL,referral
3295,2024-06-11,UY,organic
3296,2023-02-02,AR,organic
3297,2023-12-22,AR,paid
3298,2023-02-06,MX,organic
3299,2023-07-28,AR,paid
3300,2024-03-08,CL,organic
3301,2023-09-02,MX,paid
3302,2024-06-29,MX,organic
3303,2023-11-08,UY,paid
3304,2023-06-25,AR,organic
3305,2023-04-23,MX,organic
3306,2023-07-13,MX,organic
3307,2023-07-26,AR,other
3308,2023-02-03,AR,organic
3309,2023-07-24,CL,referral
3310,2023-09-21,MX,organic
3311,2024-01-28,CL,organic
3312,2023-12-26,AR,paid
3313,2024-01-21,AR,paid
3314,2023-01-05,AR,other
3315,2023-04-22,AR,other
3316,2023-12-29,UY,referral
3317,2023-10-02,AR,paid
3318,2023-01-03,UY,paid
3319,2024-03-08,UY,organic
3320,2024-02-21,UY,other
3321,2023-11-03,AR,paid
3322,2023-02-02,UY,paid
3323,2024-02-18,AR,organic
3324,2023-11-20,AR,organic
3325,2024-02-26,AR,other
3326,2024-02-11,UY,organic
3327,2024-03-07,AR,paid
3328,2023-10-19,AR,organic
3329,2023-03-11,AR,referral
3330,2024-01-02,AR,organic
3331,2023-12-08,AR,referral
3332,2024-02-06,CL,organic
3333,2023-03-25,MX,referral
3334,2023-04-08,CL,referral
3335,2024-04-24,MX,organic
3336,2024-02-10,UY,paid
3337,2024-05-05,AR,organic
3338,2024-02-15,MX,organic
3339,2023-11-27,MX,referral
3340,2023-12-25,AR,paid
3341,2024-04-23,CL,organic
3342,2023-11-18,MX,organic
3343,2023-12-14,CL,organic
3344,2023-03-19,MX,referral
3345,2023-09-27,AR,organic
3346,2024-01-25,MX,other
3347,2023-05-25,AR,other
3348,2023-04-12,MX,organic
3349,2023-06-20,MX,organic
3350,2023-05-07,UY,referral
3351,2023-04-20,AR,organic
3352,2023-08-27,AR,organic
3353,2024-05-05,AR,organic
3354,2023-10-14,AR,paid
3355,2023-04-04,CL,referral
3356,2023-02-07,CL,organic
3357,2024-01-15,MX,organic
3358,2023-08-02,CL,other
3359,2024-03-17,AR,referral
3360,2023-12-28,AR,paid
3361,2024-03-04,AR,referral
3362,2023-05-25,CL,paid
3363,2024-01-13,MX,referral
3364,2023-05-20,MX,organic
3365,2024-05-24,AR,organic
3366,2023-12-16,AR,referral
3367,2023-06-27,UY,paid
3368,2023-05-24,AR,other
3369,2023-04-05,MX,organic
3370,2024-01-14,AR,other
3371,2023-04-23,AR,other
3372,2023-11-26,MX,organic
3373,2023-05-21,AR,referral
3374,2023-12-29,MX,paid
3375,2024-03-13,MX,other
3376,2024-02-24,AR,paid
3377,2024-02-16,MX,referral
3378,2023-04-03,MX,paid
3379,2023-02-13,AR,organic
3380,2024-01-16,MX,organic
3381,2023-07-24,MX,paid
3382,2023-09-01,AR,referral
3383,2023-01-16,CL,paid
3384,2023-05-18,AR,paid
3385,2023-01-17,CL,organic
3386,2024-04-17,CL,paid
3387,2023-05-08,AR,organic
3388,2023-11-07,AR,referral
3389,2023-01-20,AR,other
3390,2023-12-31,AR,paid
3391,2023-06-26,CL,organic
3392,2024-04-29,MX,organic
3393,2024-04-23,AR,paid
3394,2023-06-27,MX,paid
3395,2024-05-01,UY,referral
3396,2024-06-28,MX,organic
3397,2024-03-18,MX,referral
3398,2024-03-28,MX,paid
3399,2023-05-11,AR,organic
3400,2023-11-17,AR,paid
3401,2023-02-03,MX,organic
3402,2023-02-16,AR,paid
3403,2024-06-30,MX,referral
3404,2023-06-28,MX,paid
3405,2024-02-09,MX,referral
3406,2024-03-09,AR,paid
3407,2024-04-04,AR,organic
3408,2024-06-29,AR,paid
3409,2023-05-07,AR,paid
3410,2023-01-20,AR,organic
3411,2023-08-19,MX,organic
3412,2023-03-06,AR,paid
3413,2023-01-12,AR,organic
3414,2023-07-19,AR,organic
3415,2024-02-27,AR,paid
3416,2023-11-12,AR,organic
3417,2023-06-19,AR,other
3418,2023-12-25,CL,organic
3419,2023-05-01,AR,referral
3420,2023-01-08,MX,paid
3421,2024-02-17,UY,referral
3422,2023-12-10,AR,organic
3423,2024-02-16,CL,other
3424,2023-01-20,AR,paid
3425,2024-03-24,AR,referral
3426,2023-12-08,AR,organic
3427,2023-11-10,AR,organic
3428,2023-12-11,AR,paid
3429,2024-04-08,AR,organic
3430,2023-11-22,MX,paid
3431,2023-11-19,UY,organic
3432,2024-06-25,AR,paid
3433,2024-02-14,AR,other
3434,2023-09-07,AR,paid
3435,2024-01-20,AR,referral
3436,2023-08-05,MX,paid
3437,2023-04-29,AR,paid
3438,2023-11-27,AR,other
3439,2024-05-17,MX,referral
3440,2024-05-18,CL,referral
3441,2023-07-07,AR,organic
3442,2023-10-24,MX,paid
3443,2023-04-18,AR,organic
3444,2024-06-28,AR,paid
3445,2024-06-19,AR,paid
3446,2023-12-23,AR,referral
3447,2024-03-08,UY,referral
3448,2024-01-24,AR,paid
3449,2023-11-25,AR,organic
3450,2023-01-27,AR,referral
3451,2023-09-15,AR,organic
3452,2024-01-04,MX,paid
3453,2024-01-06,AR,organic
3454,2023-07-27,AR,organic
3455,2024-05-26,MX,other
3456,2023-03-24,AR,organic
3457,2023-10-10,AR,paid
3458,2024-01-12,AR,organic
3459,2024-01-15,AR,other
3460,2023-12-22,AR,referral
3461,2023-05-27,AR,organic
3462,2023-03-18,MX,organic
3463,2023-12-16,MX,paid
3464,2023-11-28,MX,organic
3465,2023-03-30,CL,paid
3466,2024-01-19,AR,organic
3467,2023-09-15,CL,organic
3468,2024-01-01,AR,paid
3469,2024-03-24,AR,organic
3470,2023-03-25,AR,referral
3471,2023-01-10,AR,organic
3472,2024-02-25,UY,organic
3473,2023-12-03,AR,other
3474,2024-01-16,AR,paid
3475,2024-03-25,AR,referral
3476,2024-03-07,AR,organic
3477,2024-06-06,AR,paid
3478,2023-10-28,AR,referral
3479,2023-10-05,AR,organic
3480,2023-08-13,CL,referral
3481,2023-03-17,AR,paid
3482,2023-11-15,AR,organic
3483,2023-05-28,MX,paid
3484,2024-05-13,UY,paid
3485,2023-11-20,AR,organic
3486,2023-11-25,AR,paid
3487,2023-07-15,UY,organic
3488,2023-01-26,AR,paid
3489,2023-01-16,AR,referral
3490,2023-08-26,AR,paid
3491,2023-02-11,UY,other
3492,2023-12-02,UY,organic
3493,2024-04-18,CL,paid
3494,2024-04-19,AR,referral
3495,2023-12-27,AR,paid
3496,2023-04-18,AR,paid
3497,2024-04-07,CL,organic
3498,2024-04-21,CL,organic
3499,2023-04-09,AR,organic
3500,2024-02-04,MX,other
3501,2023-06-03,AR,organic
3502,2024-03-07,AR,referral
3503,2024-06-29,MX,paid
3504,2023-01-15,AR,organic
3505,2024-04-28,AR,paid
3506,2023-12-10,AR,referral
3507,2024-06-14,CL,referral
3508,2023-09-21,CL,organic
3509,2024-03-29,UY,organic
3510,2023-01-31,MX,organic
3511,2023-07-03,AR,organic
3512,2023-02-02,AR,paid
3513,2024-06-15,UY,referral
3514,2024-03-14,MX,organic
3515,2024-04-01,MX,referral
3516,2024-05-23,MX,paid
3517,2023-02-11,CL,organic
3518,2023-08-03,AR,organic
3519,2023-02-04,AR,referral
3520,2023-04-18,MX,referral
3521,2023-04-29,CL,paid
3522,2023-09-24,MX,organic
3523,2023-05-23,AR,organic
3524,2023-02-19,AR,organic
3525,2023-03-24,MX,paid
3526,2023-03-14,MX,referral
3527,2024-06-14,MX,organic
3528,2024-02-15,AR,referral
3529,2024-06-11,UY,paid
3530,2023-09-06,MX,paid
3531,2023-05-29,MX,other
3532,2024-03-05,AR,organic
3533,2023-06-28,AR,other
3534,2023-06-11,CL,organic
3535,2023-05-01,AR,organic
3536,2023-03-05,AR,referral
3537,2023-05-16,AR,other
3538,2023-07-16,MX,paid
3539,2024-01-04,AR,paid
3540,2023-01-31,AR,referral
3541,2023-04-18,UY,referral
3542,2024-03-10,MX,organic
3543,2023-03-14,AR,referral
3544,2023-07-08,AR,paid
3545,2024-04-08,UY,paid
3546,2023-03-18,AR,paid
3547,2023-02-10,MX,paid
3548,2023-10-03,AR,other
3549,2023-06-13,CL,paid
3550,2023-11-10,MX,other
3551,2024-03-08,MX,organic
3552,2023-03-09,AR,referral
3553,2023-11-19,CL,referral
3554,2023-10-13,AR,paid
3555,2023-03-12,UY,paid
3556,2023-12-10,AR,paid
3557,2023-05-26,MX,referral
3558,2023-10-04,AR,referral
3559,2023-02-10,MX,organic
3560,2023-09-18,AR,referral
3561,2023-06-16,AR,paid
3562,2024-03-17,AR,organic
3563,2023-01-29,AR,referral
3564,2023-08-24,AR,paid
3565,2023-09-17,AR,referral
3566,2024-01-29,CL,organic
3567,2023-11-16,AR,organic
3568,2024-01-01,MX,paid
3569,2024-02-24,AR,organic
3570,2024-04-07,MX,referral
3571,2023-06-20,AR,organic
3572,2023-10-29,UY,paid
3573,2024-03-26,CL,organic
3574,2024-06-24,AR,organic
3575,2024-04-24,MX,referral
3576,2023-07-26,AR,organic
3577,2023-04-08,MX,paid
3578,2023-10-05,AR,other
3579,2024-02-06,AR,paid
3580,2023-10-07,AR,referral
3581,2023-10-02,MX,organic
3582,2024-03-25,AR,organic
3583,2023-07-19,MX,referral
3584,2024-04-05,AR,referral
3585,2023-08-16,AR,paid
3586,2023-06-29,MX,paid
3587,2023-09-14,CL,paid
3588,2024-02-16,CL,organic
3589,2023-03-04,MX,referral
3590,2023-04-09,MX,paid
3591,2024-06-01,MX,paid
3592,2023-03-28,AR,referral
3593,2023-11-13,AR,organic
3594,2023-11-18,AR,organic
3595,2023-10-05,AR,referral
3596,2023-12-20,AR,referral
3597,2023-04-29,UY,paid
3598,2023-11-05,AR,organic
3599,2023-07-26,MX,organic
3600,2023-12-29,MX,paid
3601,2023-03-11,AR,organic
3602,2023-11-14,AR,referral
3603,2023-04-02,AR,other
3604,2023-05-29,MX,referral
3605,2023-04-23,UY,organic
3606,2023-03-31,AR,referral
3607,2024-03-19,CL,organic
3608,2023-06-03,AR,organic
3609,2024-05-17,MX,organic
3610,2024-06-12,MX,organic
3611,2023-11-14,AR,other
3612,2023-03-12,AR,organic
3613,2023-07-27,AR,organic
3614,2024-03-05,AR,other
3615,2023-07-23,MX,organic
3616,2023-02-12,AR,referral
3617,2023-11-07,MX,organic
3618,2024-03-28,AR,organic
3619,2024-03-04,MX,other
3620,2023-03-28,MX,organic
3621,2024-01-03,MX,paid
3622,2023-04-24,AR,organic
3623,2023-04-22,AR,organic
3624,2024-04-14,CL,organic
3625,2023-05-12,AR,organic
3626,2023-05-20,AR,organic
3627,2023-01-01,AR,referral
3628,2024-04-12,MX,paid
3629,2024-03-02,MX,organic
3630,2023-12-12,MX,paid
3631,2024-02-10,AR,other
3632,2023-03-16,AR,other
3633,2023-09-17,CL,referral
3634,2023-07-13,AR,referral
3635,2023-02-16,AR,organic
3636,2023-10-03,MX,organic
3637,2024-05-13,AR,paid
3638,2023-01-20,AR,paid
3639,2023-06-06,AR,paid
3640,2023-04-16,AR,paid
