transaction_id,payment_date,customer_id,subscription_id,plan_id,gross_amount,discount_amount,net_revenue,payment_method,transaction_status,billing_period_start,billing_period_end
1791,2024-02-01,308,319,1,10.0,1.66,8.34,card,completed,2024-02-01,2024-02-29
1792,2024-03-01,308,319,1,10.0,0.0,10.0,wallet,completed,2024-03-01,2024-03-31
1793,2024-04-01,308,319,1,10.0,0.0,10.0,wallet,completed,2024-04-01,2024-04-30
1794,2024-05-01,308,319,1,10.0,0.0,10.0,transfer,completed,2024-05-01,2024-05-31
1795,2024-06-01,308,319,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
1796,2023-04-01,309,320,2,25.0,0.0,25.0,wallet,completed,2023-04-01,2023-04-30
1797,2023-05-01,309,320,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
1798,2023-06-01,309,320,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
1799,2023-07-01,309,320,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
1800,2023-08-01,309,320,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
1801,2023-09-01,309,320,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
1802,2023-10-01,309,320,2,25.0,4.48,20.52,card,completed,2023-10-01,2023-10-31
1803,2023-11-01,309,320,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
1804,2023-12-01,309,320,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
1805,2024-01-01,309,320,2,25.0,0.0,25.0,wallet,completed,2024-01-01,2024-01-31
1806,2024-02-01,309,320,2,25.0,0.0,25.0,wallet,completed,2024-02-01,2024-02-29
1807,2024-03-01,309,320,2,25.0,2.7,22.3,card,completed,2024-03-01,2024-03-31
1808,2024-04-01,309,320,2,25.0,0.0,25.0,transfer,completed,2024-04-01,2024-04-30
1809,2024-05-01,309,320,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
1810,2024-06-01,309,320,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
1811,2023-06-01,310,321,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
1812,2023-07-01,310,321,2,25.0,3.7,21.3,card,completed,2023-07-01,2023-07-31
1813,2023-08-01,310,321,2,25.0,3.33,21.67,card,completed,2023-08-01,2023-08-31
1814,2023-09-01,310,321,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
1815,2023-10-01,310,321,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
1816,2023-04-01,311,322,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
1817,2023-05-01,311,322,2,25.0,0.0,25.0,wallet,completed,2023-05-01,2023-05-31
1818,2023-06-01,311,322,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
1819,2023-07-01,311,322,2,25.0,4.72,20.28,card,completed,2023-07-01,2023-07-31
1820,2023-08-01,311,322,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
1821,2023-09-01,311,322,2,25.0,0.0,25.0,wallet,completed,2023-09-01,2023-09-30
1822,2023-10-01,311,322,2,25.0,5.87,19.13,wallet,completed,2023-10-01,2023-10-31
1823,2023-11-01,311,322,2,25.0,5.87,19.13,card,completed,2023-11-01,2023-11-30
1824,2023-12-01,311,322,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
1825,2024-01-01,311,322,2,25.0,4.19,20.81,card,completed,2024-01-01,2024-01-31
1826,2024-02-01,311,322,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
1827,2024-03-01,311,322,2,25.0,0.0,25.0,wallet,completed,2024-03-01,2024-03-31
1828,2024-04-01,311,322,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
1829,2024-05-01,311,322,2,25.0,0.0,25.0,wallet,completed,2024-05-01,2024-05-31
1830,2024-06-01,311,322,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
1831,2023-02-14,312,323,4,250.0,0.0,250.0,card,completed,2023-02-14,2024-02-13
1832,2023-07-04,313,324,4,250.0,0.0,250.0,transfer,completed,2023-07-04,2024-07-03
1833,2023-11-29,314,325,4,250.0,14.04,235.96,card,completed,2023-11-29,2024-11-28
1834,2023-04-01,315,326,2,25.0,2.77,22.23,card,completed,2023-04-01,2023-04-30
1835,2023-05-01,315,326,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
1836,2023-06-01,315,326,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
1837,2023-07-01,315,326,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
1838,2023-08-01,315,326,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
1839,2023-09-01,315,326,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
1840,2023-10-01,315,326,2,25.0,3.22,21.78,card,completed,2023-10-01,2023-10-31
1841,2023-11-01,315,326,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
1842,2023-12-01,315,326,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
1843,2024-01-01,315,326,2,25.0,2.07,22.93,card,completed,2024-01-01,2024-01-31
1844,2024-02-01,315,326,2,25.0,4.46,20.54,card,completed,2024-02-01,2024-02-29
1845,2024-03-01,315,326,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
1846,2024-04-01,315,326,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
1847,2024-05-01,315,326,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
1848,2024-06-01,315,326,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
1849,2023-04-01,316,327,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
1850,2023-05-01,316,327,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
1851,2023-06-01,316,327,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
1852,2023-07-01,316,327,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
1853,2023-08-01,316,327,2,25.0,0.0,25.0,wallet,completed,2023-08-01,2023-08-31
1854,2023-09-01,316,327,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
1855,2023-10-01,316,327,2,25.0,4.1,20.9,card,completed,2023-10-01,2023-10-31
1856,2023-11-01,316,327,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
1857,2023-12-01,316,327,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
1858,2024-01-01,316,327,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
1859,2024-02-01,316,327,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
1860,2024-03-01,316,327,2,25.0,5.56,19.44,card,completed,2024-03-01,2024-03-31
1861,2024-04-01,316,327,2,25.0,1.26,23.74,card,completed,2024-04-01,2024-04-30
1862,2024-05-01,316,327,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
1863,2024-06-01,316,327,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
1864,2024-06-01,317,328,1,10.0,1.17,8.83,card,completed,2024-06-01,2024-06-30
1865,2023-12-01,318,329,1,10.0,0.0,10.0,wallet,completed,2023-12-01,2023-12-31
1866,2024-01-01,318,329,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
1867,2024-02-01,318,329,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
1868,2024-03-01,318,329,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
1869,2024-04-01,318,329,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
1870,2024-05-01,318,329,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
1871,2024-06-01,318,329,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
1872,2023-04-01,319,330,3,40.0,0.0,40.0,card,completed,2023-04-01,2023-04-30
1873,2023-05-01,319,330,3,40.0,0.0,40.0,wallet,completed,2023-05-01,2023-05-31
1874,2023-06-01,319,330,3,40.0,0.0,40.0,card,completed,2023-06-01,2023-06-30
1875,2024-05-01,321,332,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
1876,2024-06-01,321,332,1,10.0,2.06,7.94,wallet,completed,2024-06-01,2024-06-30
1877,2024-01-01,322,333,3,40.0,0.0,40.0,card,completed,2024-01-01,2024-01-31
1878,2024-02-01,322,333,3,40.0,0.0,40.0,wallet,completed,2024-02-01,2024-02-29
1879,2024-03-01,322,333,3,40.0,0.0,0.0,card,failed,2024-03-01,2024-03-31
1880,2024-04-01,322,333,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
1881,2024-05-01,322,333,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
1882,2024-06-01,322,333,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
1883,2024-01-10,323,334,4,250.0,0.0,250.0,card,completed,2024-01-10,2025-01-09
1884,2024-02-01,324,335,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
1885,2024-03-01,324,335,1,10.0,0.0,0.0,card,failed,2024-03-01,2024-03-31
1886,2024-04-01,324,335,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
1887,2024-05-01,324,335,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
1888,2024-06-01,324,335,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
1889,2023-07-31,325,336,4,250.0,18.49,231.51,wallet,completed,2023-07-31,2024-07-30
1890,2024-05-23,326,337,4,250.0,0.0,250.0,card,completed,2024-05-23,2025-05-22
1891,2024-04-01,327,338,2,25.0,0.0,25.0,transfer,completed,2024-04-01,2024-04-30
1892,2024-05-01,327,338,2,25.0,0.0,25.0,wallet,completed,2024-05-01,2024-05-31
1893,2024-06-01,327,338,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
1894,2024-06-01,328,339,3,40.0,7.46,32.54,wallet,completed,2024-06-01,2024-06-30
1895,2024-02-01,329,340,1,10.0,0.0,10.0,wallet,completed,2024-02-01,2024-02-29
1896,2024-03-01,329,340,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
1897,2024-04-01,329,340,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
1898,2024-05-01,329,340,1,10.0,0.0,10.0,wallet,completed,2024-05-01,2024-05-31
1899,2024-06-01,329,340,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
1900,2024-03-01,330,341,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
1901,2024-04-01,330,341,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
1902,2024-05-01,330,341,1,10.0,1.18,8.82,card,completed,2024-05-01,2024-05-31
1903,2024-06-01,330,341,1,10.0,0.0,0.0,wallet,failed,2024-06-01,2024-06-30
1904,2023-08-01,331,342,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
1905,2023-09-01,331,342,1,10.0,0.0,10.0,wallet,completed,2023-09-01,2023-09-30
1906,2023-10-01,331,342,1,10.0,1.67,8.33,wallet,completed,2023-10-01,2023-10-31
1907,2023-11-01,331,342,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
1908,2023-12-01,331,342,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
1909,2024-01-01,331,342,1,10.0,1.67,8.33,card,completed,2024-01-01,2024-01-31
1910,2024-02-01,331,342,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
1911,2024-03-01,331,342,1,10.0,0.0,10.0,wallet,completed,2024-03-01,2024-03-31
1912,2024-04-01,331,342,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
1913,2024-05-01,331,342,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
1914,2024-06-01,331,342,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
1915,2023-07-01,332,343,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
1916,2023-08-01,332,343,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
1917,2023-09-01,332,343,1,10.0,0.0,10.0,wallet,completed,2023-09-01,2023-09-30
1918,2023-10-01,332,343,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
1919,2023-11-01,332,343,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
1920,2023-12-01,332,343,1,10.0,0.0,10.0,card,completed,2023-12-01,2023-12-31
1921,2024-01-01,332,343,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
1922,2024-02-01,332,343,1,10.0,1.35,8.65,card,completed,2024-02-01,2024-02-29
1923,2024-03-01,332,343,1,10.0,2.15,7.85,card,completed,2024-03-01,2024-03-31
1924,2024-04-01,332,343,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
1925,2024-05-01,332,343,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
1926,2024-06-01,332,343,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
1927,2024-02-01,333,344,2,25.0,4.03,20.97,card,completed,2024-02-01,2024-02-29
1928,2024-03-01,333,344,2,25.0,0.0,25.0,wallet,completed,2024-03-01,2024-03-31
1929,2024-04-01,333,344,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
1930,2024-05-01,333,344,2,25.0,3.45,21.55,card,completed,2024-05-01,2024-05-31
1931,2024-06-01,333,344,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
1932,2023-03-12,334,345,4,250.0,0.0,250.0,card,completed,2023-03-12,2024-03-11
1933,2024-03-12,334,345,4,250.0,0.0,250.0,card,completed,2024-03-12,2025-03-11
1934,2023-05-01,335,346,1,10.0,0.0,10.0,card,completed,2023-05-01,2023-05-31
1935,2023-06-01,335,346,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
1936,2023-07-01,335,346,1,10.0,0.0,10.0,card,completed,2023-07-01,2023-07-31
1937,2023-08-01,335,346,1,10.0,0.0,10.0,card,completed,2023-08-01,2023-08-31
1938,2023-09-01,335,346,1,10.0,0.0,10.0,card,completed,2023-09-01,2023-09-30
1939,2023-10-01,335,346,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
1940,2023-11-01,335,346,1,10.0,0.0,10.0,card,completed,2023-11-01,2023-11-30
1941,2023-06-01,336,347,1,10.0,0.0,10.0,card,completed,2023-06-01,2023-06-30
1942,2023-07-01,336,347,1,10.0,0.0,10.0,transfer,completed,2023-07-01,2023-07-31
1943,2023-08-01,336,347,1,10.0,0.0,10.0,wallet,completed,2023-08-01,2023-08-31
1944,2023-09-01,336,347,1,10.0,0.0,0.0,wallet,failed,2023-09-01,2023-09-30
1945,2023-10-01,336,347,1,10.0,0.0,10.0,card,completed,2023-10-01,2023-10-31
1946,2023-11-01,336,347,1,10.0,0.0,10.0,wallet,completed,2023-11-01,2023-11-30
1947,2023-12-01,336,347,1,10.0,1.39,8.61,card,completed,2023-12-01,2023-12-31
1948,2024-01-01,336,347,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
1949,2024-02-01,336,347,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
1950,2024-03-01,336,347,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
1951,2024-04-01,336,347,1,10.0,0.0,10.0,wallet,completed,2024-04-01,2024-04-30
1952,2024-05-01,336,347,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
1953,2024-06-01,336,347,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
1954,2024-01-01,337,348,1,10.0,0.68,9.32,transfer,completed,2024-01-01,2024-01-31
1955,2024-02-01,337,348,1,10.0,0.0,10.0,card,completed,2024-02-01,2024-02-29
1956,2024-03-01,337,348,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
1957,2024-04-01,337,348,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
1958,2024-05-01,337,348,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
1959,2024-06-01,337,348,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
1960,2023-12-31,338,349,4,250.0,0.0,250.0,card,completed,2023-12-31,2024-12-30
1961,2023-08-01,339,350,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
1962,2023-09-01,339,350,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
1963,2023-10-01,339,350,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
1964,2023-11-01,339,350,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
1965,2023-12-01,339,350,2,25.0,5.2,19.8,transfer,completed,2023-12-01,2023-12-31
1966,2024-01-01,339,350,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
1967,2024-02-01,339,350,2,25.0,3.87,21.13,card,completed,2024-02-01,2024-02-29
1968,2024-03-01,339,350,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
1969,2024-04-01,339,350,2,25.0,0.0,25.0,wallet,completed,2024-04-01,2024-04-30
1970,2024-05-01,339,350,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
1971,2024-06-01,339,350,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
1972,2023-03-01,340,351,2,25.0,0.0,25.0,card,completed,2023-03-01,2023-03-31
1973,2023-04-01,340,351,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
1974,2024-03-10,341,352,4,250.0,0.0,250.0,card,completed,2024-03-10,2025-03-09
1975,2024-06-01,342,353,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
1976,2023-09-01,343,354,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
1977,2023-10-01,343,354,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
1978,2023-11-01,343,354,2,25.0,0.0,25.0,wallet,completed,2023-11-01,2023-11-30
1979,2023-12-01,343,354,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
1980,2024-01-01,343,354,2,25.0,5.66,19.34,transfer,completed,2024-01-01,2024-01-31
1981,2024-02-01,343,354,2,25.0,0.0,25.0,wallet,completed,2024-02-01,2024-02-29
1982,2024-03-01,343,354,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
1983,2024-04-01,343,354,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
1984,2024-05-01,343,354,2,25.0,4.09,20.91,wallet,completed,2024-05-01,2024-05-31
1985,2024-06-01,343,354,2,25.0,0.0,25.0,wallet,completed,2024-06-01,2024-06-30
1986,2023-02-01,344,355,2,25.0,0.0,25.0,card,completed,2023-02-01,2023-02-28
1987,2023-03-01,344,355,2,25.0,0.0,25.0,transfer,completed,2023-03-01,2023-03-31
1988,2023-04-01,344,355,2,25.0,5.28,19.72,card,completed,2023-04-01,2023-04-30
1989,2023-05-01,344,355,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
1990,2023-06-01,344,355,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
1991,2023-07-01,344,355,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
1992,2023-08-01,344,355,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
1993,2023-09-01,344,355,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
1994,2023-10-01,344,355,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
1995,2023-11-01,344,355,2,25.0,2.79,22.21,card,completed,2023-11-01,2023-11-30
1996,2023-12-01,344,355,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
1997,2024-01-01,344,355,2,25.0,0.0,0.0,card,failed,2024-01-01,2024-01-31
1998,2024-02-01,344,355,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
1999,2024-03-01,344,355,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
2000,2024-04-01,344,355,2,25.0,0.0,25.0,wallet,completed,2024-04-01,2024-04-30
2001,2024-05-01,344,355,2,25.0,5.44,19.56,transfer,completed,2024-05-01,2024-05-31
2002,2024-06-01,344,355,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
2003,2023-11-01,345,356,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
2004,2023-12-01,345,356,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
2005,2024-01-01,345,356,2,25.0,0.0,0.0,card,failed,2024-01-01,2024-01-31
2006,2024-02-01,345,356,2,25.0,2.3,22.7,card,completed,2024-02-01,2024-02-29
2007,2024-06-01,346,357,3,40.0,0.0,40.0,transfer,completed,2024-06-01,2024-06-30
2008,2023-04-01,347,358,3,40.0,0.0,40.0,card,completed,2023-04-01,2023-04-30
2009,2023-05-01,347,358,3,40.0,0.0,40.0,card,completed,2023-05-01,2023-05-31
2010,2023-06-01,347,358,3,40.0,0.0,40.0,wallet,completed,2023-06-01,2023-06-30
2011,2023-07-01,347,358,3,40.0,0.0,40.0,wallet,completed,2023-07-01,2023-07-31
2012,2023-08-01,347,358,3,40.0,0.0,40.0,card,completed,2023-08-01,2023-08-31
2013,2023-09-01,347,358,3,40.0,0.0,40.0,card,completed,2023-09-01,2023-09-30
2014,2023-10-01,347,358,3,40.0,0.0,40.0,wallet,completed,2023-10-01,2023-10-31
2015,2023-11-01,347,358,3,40.0,0.0,40.0,card,completed,2023-11-01,2023-11-30
2016,2023-12-01,347,358,3,40.0,0.0,0.0,card,failed,2023-12-01,2023-12-31
2017,2024-01-01,347,358,3,40.0,0.0,40.0,card,completed,2024-01-01,2024-01-31
2018,2024-02-01,347,358,3,40.0,0.0,40.0,card,completed,2024-02-01,2024-02-29
2019,2024-03-01,347,358,3,40.0,0.0,40.0,transfer,completed,2024-03-01,2024-03-31
2020,2024-04-01,347,358,3,40.0,0.0,40.0,card,completed,2024-04-01,2024-04-30
2021,2024-05-01,347,358,3,40.0,0.0,40.0,card,completed,2024-05-01,2024-05-31
2022,2024-06-01,347,358,3,40.0,0.0,40.0,card,completed,2024-06-01,2024-06-30
2023,2023-07-01,348,359,2,25.0,0.0,25.0,wallet,completed,2023-07-01,2023-07-31
2024,2023-08-01,348,359,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
2025,2023-03-05,349,360,4,250.0,0.0,250.0,wallet,completed,2023-03-05,2024-03-04
2026,2024-03-05,349,360,4,250.0,33.61,216.39,wallet,completed,2024-03-05,2025-03-04
2027,2024-01-01,350,361,1,10.0,0.0,10.0,card,completed,2024-01-01,2024-01-31
2028,2024-02-01,350,361,1,10.0,0.0,10.0,wallet,completed,2024-02-01,2024-02-29
2029,2024-03-01,350,361,1,10.0,0.0,10.0,card,completed,2024-03-01,2024-03-31
2030,2024-04-01,350,361,1,10.0,0.0,10.0,card,completed,2024-04-01,2024-04-30
2031,2024-05-01,350,361,1,10.0,0.0,10.0,card,completed,2024-05-01,2024-05-31
2032,2024-06-01,350,361,1,10.0,0.0,10.0,card,completed,2024-06-01,2024-06-30
2033,2024-03-01,351,362,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
2034,2024-04-01,351,362,2,25.0,0.0,25.0,card,completed,2024-04-01,2024-04-30
2035,2024-05-01,351,362,2,25.0,4.16,20.84,wallet,completed,2024-05-01,2024-05-31
2036,2024-06-01,351,362,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
2037,2023-05-16,352,363,4,250.0,0.0,250.0,card,completed,2023-05-16,2024-05-15
2038,2023-02-01,353,364,2,25.0,6.08,18.92,card,completed,2023-02-01,2023-02-28
2039,2023-03-01,353,364,2,25.0,5.64,19.36,transfer,completed,2023-03-01,2023-03-31
2040,2023-04-01,353,364,2,25.0,0.0,25.0,card,completed,2023-04-01,2023-04-30
2041,2023-05-01,353,364,2,25.0,0.0,25.0,card,completed,2023-05-01,2023-05-31
2042,2023-06-01,353,364,2,25.0,0.0,25.0,card,completed,2023-06-01,2023-06-30
2043,2023-07-01,353,364,2,25.0,0.0,25.0,card,completed,2023-07-01,2023-07-31
2044,2023-08-01,353,364,2,25.0,0.0,25.0,transfer,completed,2023-08-01,2023-08-31
2045,2023-09-01,353,364,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
2046,2023-10-01,353,364,2,25.0,2.48,22.52,card,completed,2023-10-01,2023-10-31
2047,2023-11-01,353,364,2,25.0,5.12,19.88,card,completed,2023-11-01,2023-11-30
2048,2023-12-01,353,364,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
2049,2024-01-01,353,364,2,25.0,0.0,25.0,wallet,completed,2024-01-01,2024-01-31
2050,2024-02-01,353,364,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
2051,2024-03-01,353,364,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
2052,2024-04-01,353,364,2,25.0,0.0,25.0,wallet,completed,2024-04-01,2024-04-30
2053,2024-05-01,353,364,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
2054,2024-06-01,353,364,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
2055,2023-08-01,354,365,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
2056,2023-09-01,354,365,2,25.0,4.19,20.81,card,completed,2023-09-01,2023-09-30
2057,2023-10-01,354,365,2,25.0,0.0,25.0,card,completed,2023-10-01,2023-10-31
2058,2023-11-01,354,365,2,25.0,0.0,25.0,card,completed,2023-11-01,2023-11-30
2059,2023-12-01,354,365,2,25.0,0.0,25.0,card,completed,2023-12-01,2023-12-31
2060,2024-01-01,354,365,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
2061,2024-02-01,354,365,2,25.0,0.0,25.0,card,completed,2024-02-01,2024-02-29
2062,2024-03-01,354,365,2,25.0,0.0,25.0,card,completed,2024-03-01,2024-03-31
2063,2024-04-01,354,365,2,25.0,1.77,23.23,card,completed,2024-04-01,2024-04-30
2064,2024-05-01,354,365,2,25.0,0.0,25.0,card,completed,2024-05-01,2024-05-31
2065,2024-06-01,354,365,2,25.0,0.0,25.0,card,completed,2024-06-01,2024-06-30
2066,2023-03-01,355,366,2,25.0,0.0,25.0,card,completed,2023-03-01,2023-03-31
2067,2023-04-01,355,366,2,25.0,2.61,22.39,wallet,completed,2023-04-01,2023-04-30
2068,2023-05-01,355,366,2,25.0,3.89,21.11,card,completed,2023-05-01,2023-05-31
2069,2023-06-01,355,366,2,25.0,0.0,0.0,wallet,failed,2023-06-01,2023-06-30
2070,2023-07-01,355,366,2,25.0,5.77,19.23,card,completed,2023-07-01,2023-07-31
2071,2023-08-01,355,366,2,25.0,0.0,25.0,card,completed,2023-08-01,2023-08-31
2072,2023-09-01,355,366,2,25.0,0.0,25.0,card,completed,2023-09-01,2023-09-30
2073,2023-10-01,355,366,2,25.0,0.0,25.0,wallet,completed,2023-10-01,2023-10-31
2074,2023-11-01,355,366,2,25.0,5.3,19.7,card,completed,2023-11-01,2023-11-30
2075,2023-12-01,355,366,2,25.0,0.0,25.0,wallet,completed,2023-12-01,2023-12-31
2076,2024-01-01,355,366,2,25.0,0.0,25.0,card,completed,2024-01-01,2024-01-31
